Marke,Modell,Farbe,Erstzulassung,Jahr,Preis (Euro),Leistung (kW),Leistung (PS),Getriebe,Kraftstoff,Verbrauch (l/100 km),Verbrauch (g/km),Kilometerstand (km),Bemerkungen
volkswagen,Volkswagen Golf,schwarz,06/2016,2016,15470,81,110,Automatik,Autogas (CNG),5.2,122.0,36478.0,"VII Variant Comf. DSG, Xenon,AHK, Bivalent"
volkswagen,Volkswagen Golf,schwarz,05/2016,2016,15750,110,150,Schaltgetriebe,Diesel,4.5,117.0,97000.0,2.0 TDI BlueMotion Technology Allstar Standheizung
volkswagen,Volkswagen Polo,schwarz,05/2016,2016,13990,66,90,Automatik,Benzin,4.7,109.0,44500.0,V Allstar BMT 1.2 TSI DSG~NAVI~PDC~SHZ
volkswagen,Volkswagen Golf,schwarz,07/2016,2016,27850,221,300,Automatik,Benzin,6.9,159.0,83000.0,VII Lim. R  4M*100% Voll*Pano*Kamera*DCC*19
volkswagen,Volkswagen Tiguan,schwarz,09/2016,2016,18995,110,150,Schaltgetriebe,Diesel,4.8,125.0,96998.0,Comfortline BMT/Start-Stopp
volkswagen,Volkswagen CC,schwarz,06/2016,2016,19999,135,184,Automatik,Diesel,4.9,127.0,133000.0,2.0 TDI*R-Line*Dynamic*Black*ACC*Leder*DSG*Navi*
volkswagen,Volkswagen CC,schwarz,05/2016,2016,15500,110,150,Schaltgetriebe,Diesel,4.5,118.0,140000.0,2.0 TDI BlueMotion Technology
volkswagen,Volkswagen T6 Multivan,schwarz,06/2016,2016,46480,150,204,Automatik,Diesel,6.6,172.0,99700.0,Generation SIX ALLRAD AHK+STHZ+ACC
volkswagen,Volkswagen Touareg,schwarz,08/2016,2016,31990,193,262,Automatik,Diesel,6.6,174.0,79987.0,3.0 V6 TDI DSG BMT Xenon Navi Leder PDC
volkswagen,Volkswagen Tiguan,schwarz,10/2016,2016,27990,140,190,Automatik,Diesel,5.7,0.0,53396.0,2.0 TDI BMT Highline 4M LED Navi AHK Cam
volkswagen,Volkswagen Golf,schwarz,04/2016,2016,13490,81,110,Schaltgetriebe,Diesel,3.5,92.0,185000.0,VII Variant  BlueMotion/Navi/Xenon/Shz
volkswagen,Volkswagen Polo,schwarz,12/2016,2016,10890,66,90,Schaltgetriebe,Benzin,4.7,107.0,76599.0,V Comfortline BMT/Start-Stopp
volkswagen,Volkswagen Passat Variant,schwarz,05/2016,2016,19995,110,150,Schaltgetriebe,Diesel,3.9,102.0,64998.0,2.0 TDI SRC BMT Comfortl. 1.Hand LED Navi AHK LM
volkswagen,Volkswagen Golf,schwarz,09/2016,2016,16999,110,150,Automatik,Benzin,5.0,116.0,104230.0,VII Lim. DSG Autom. R-Line Allstar Panorama
volkswagen,Volkswagen Golf,schwarz,06/2016,2016,16330,92,125,Automatik,Benzin,5.0,118.0,49337.0,1.4 TSI Allstar BM Tech Aut.*SHZ*PDC*ALU*
volkswagen,Volkswagen Golf,schwarz,05/2016,2016,13140,63,86,Schaltgetriebe,Benzin,4.9,113.0,52923.0,1.2 TSI Allstar BMT *NAVI*PDC*SHZ*TEMPO
volkswagen,Volkswagen Sharan,schwarz,02/2016,2016,19500,110,150,Schaltgetriebe,Diesel,5.6,146.0,192455.0,2.0 TDI 4MOTION (BlueMotion Technology) Comfortlin
volkswagen,Volkswagen Caddy,schwarz,05/2016,2016,18549,75,102,Automatik,Diesel,4.9,129.0,73350.0,Kasten 2.0 TDI DSG AHK Standheizung
volkswagen,Volkswagen Tiguan,schwarz,03/2016,2016,19899,110,150,Automatik,Diesel,5.7,150.0,117000.0,4Motion Lounge Sport Euro 6 DSG Navi AHK SHZ PDC
volkswagen,Volkswagen Golf,schwarz,03/2016,2016,22490,272,370,Automatik,Benzin,7.0,164.0,36000.0,VII Variant R BMT 4Motion ABT
volkswagen,Volkswagen Tiguan,schwarz,02/2016,2016,19926,110,150,Automatik,Benzin,6.7,157.0,68500.0,"1.4 TSI Lounge Sport DSG, Navi"
volkswagen,Volkswagen Golf Sportsvan,schwarz,08/2016,2016,17000,92,125,Automatik,Benzin,5.2,120.0,29190.0,1.4 TSI BMT DSG Allstar Navi*PDC* nur 29Tkm
volkswagen,Volkswagen Golf Variant,schwarz,02/2016,2016,39990,81,110,Automatik,Benzin,5.0,115.0,68977.0,VII 1.2 TSI DSG LOUNGE PANO/NAVI/EPH/
volkswagen,Volkswagen T6 Multivan,schwarz,05/2016,2016,46600,110,150,Automatik,Diesel,5.9,153.0,126800.0,Comfortline/2xSchiebetüre/Navi/Alcantara
volkswagen,Volkswagen T6 Multivan,schwarz,10/2016,2016,15900,150,204,Automatik,Diesel,6.6,172.0,69800.0,T6 DSG 4 Motion Highline Business Np 118t€
volkswagen,Volkswagen Golf,schwarz,01/2016,2016,15750,169,230,Automatik,Benzin,6.4,147.0,119859.0,"2.0 TFSI GTI ""Performance"" BM Aut.*CAM*"
volkswagen,Volkswagen Golf Sportsvan,schwarz,07/2016,2016,16000,92,125,Schaltgetriebe,Benzin,5.4,125.0,69903.0,Allstar BMT*Xenon*Navi*SHZ*PDC*Garantie*TÜVNeu*
volkswagen,Volkswagen T6 Transporter,schwarz,05/2016,2016,21490,150,204,Schaltgetriebe,Diesel,6.7,178.0,173510.0,T6 Multivan Generation Six 4Motion
volkswagen,Volkswagen Tiguan,schwarz,11/2016,2016,14870,135,184,Automatik,Diesel,5.7,150.0,99500.0,R-Line Lounge Sport & Style BMT 4Motion
volkswagen,Volkswagen CC,schwarz,04/2016,2016,26490,110,150,Schaltgetriebe,Benzin,5.7,133.0,108654.0,1.4 TSI BMT*NAVI*PDC*SHZ*TEMPO*KLIMA*
volkswagen,Volkswagen Golf,schwarz,07/2016,2016,12399,195,265,Automatik,Benzin,6.9,158.0,86537.0,VII GTI DSG Clubsport
volkswagen,Volkswagen Golf,schwarz,11/2016,2016,14900,81,110,Schaltgetriebe,Diesel,4.0,103.0,117310.0,VII Lim. Trendline BMT 1.6 TDI PANO~NAVI~
volkswagen,Volkswagen Touareg,schwarz,02/2016,2016,24290,193,262,Automatik,Diesel,6.9,180.0,213979.0,V6 TDI 4Motion /R Line/Navi/AHK/Standhei
volkswagen,Volkswagen T6 Multivan,schwarz,02/2016,2016,44890,150,204,Automatik,Diesel,6.6,172.0,80000.0,Highline 204PS DSG 4Motion DCC Voll
volkswagen,Volkswagen Golf,schwarz,12/2016,2016,16800,77,105,Schaltgetriebe,Benzin,5.1,117.0,53884.0,"CABRIO 1.2 TSI BMT SONDERMODELL LOUNGE NAVI ALU17"""
volkswagen,Volkswagen Touran,schwarz,06/2016,2016,20900,110,150,Automatik,Diesel,4.7,124.0,127200.0,2.0 TDI DSG-NAVI-PANO-AHK-LED
volkswagen,Volkswagen Touran,schwarz,12/2016,2016,16000,85,116,Schaltgetriebe,Diesel,4.5,118.0,125918.0,1.6 TDI 7-Sitze AHK PDC
volkswagen,Volkswagen Polo,schwarz,05/2016,2016,13550,66,90,Automatik,Benzin,4.7,109.0,90000.0,"Highline 1,2 TSi DSG R-Line,Navi,Panodach,LED,PDC"
volkswagen,Volkswagen Golf GTI,schwarz,06/2016,2016,19850,162,220,Schaltgetriebe,Benzin,6.0,139.0,71555.0,2.0 TSI GTI BlueMotion Tech*NAVI*XENON*
volkswagen,Volkswagen Passat Variant,schwarz,05/2016,2016,19220,176,239,Automatik,Diesel,5.5,145.0,156534.0,Highline 4Motion 2.0 BiTDI R-Line
volkswagen,Volkswagen Golf,schwarz,09/2016,2016,21649,169,230,Automatik,Benzin,6.4,147.0,90865.0,VII GTI Performance KLIMA XENON NAVI ALU
volkswagen,Volkswagen Touareg,schwarz,11/2016,2016,29990,193,262,Automatik,Diesel,6.6,174.0,70000.0,3.0 V6 TDI SCR Blue Motion DPF Automatik Executive
volkswagen,Volkswagen Polo,schwarz,03/2016,2016,16980,141,192,Schaltgetriebe,Benzin,6.0,139.0,80100.0,1.8 GTI+Klima+Alu+Sitzheizung+Sportsitze+++
volkswagen,Volkswagen Passat,schwarz,09/2016,2016,21490,110,150,Automatik,Diesel,4.4,116.0,91400.0,Lim. Highline*Virtual-Tacho*Navi-Pro*ACC*
volkswagen,Volkswagen Beetle,schwarz,09/2016,2016,15988,77,105,Schaltgetriebe,Benzin,5.4,124.0,63747.0,Cabriolet/E-Dach/Klima/Garantie/
volkswagen,Volkswagen Polo,schwarz,05/2016,2016,8999,66,90,Schaltgetriebe,Benzin,4.7,107.0,174000.0,V Lounge BMT//NAVI//XENON//PDC//SHZ//
volkswagen,Volkswagen T6 Multivan,schwarz,01/2016,2016,41110,150,204,Automatik,Diesel,6.6,172.0,85567.0,2.0 TDI Generation Six 4Motion*NAVI*AHK*
volkswagen,Volkswagen Golf Sportsvan,schwarz,08/2016,2016,19980,110,150,Automatik,Diesel,4.4,116.0,106000.0,VII Highline ROLLSTUHLBOY
volkswagen,Volkswagen T6 Multivan,schwarz,06/2016,2016,41800,150,204,Automatik,Diesel,6.9,164.0,128000.0,Highline Multivan DSG Kurz Nav Sta ACC GSD LED LWR
volkswagen,Volkswagen Golf,schwarz,10/2016,2016,22990,169,230,Automatik,Benzin,6.4,0.0,99895.0,VII 2.0 TSI GTI Performance DSG Bi-Xenon Navi
volkswagen,Volkswagen Touareg,schwarz,06/2016,2016,25600,193,262,Automatik,Diesel,6.6,174.0,104000.0,3.0 V6 TDI SCR Blue Motion DPF Automatik
volkswagen,Volkswagen Caddy,schwarz,02/2016,2016,16999,92,125,Automatik,Benzin,5.7,130.0,111186.0,Trendline BMT PKW (SA)
volkswagen,Volkswagen Tiguan,schwarz,10/2016,2016,25790,110,150,Automatik,Diesel,4.9,147.0,74000.0,BMT/StartStopp 4Motion DSG LED STANDH. PANORAMDACH
volkswagen,Volkswagen Touran,schwarz,08/2016,2016,16999,81,110,Schaltgetriebe,Benzin,5.4,124.0,100000.0,Comfortline 7.SITZER-1.HAND-LED-PDC-SHZ
volkswagen,Volkswagen Golf,schwarz,05/2016,2016,10490,110,150,Schaltgetriebe,Diesel,4.3,110.0,175490.0,VII Variant Comfortline BMT/NAVI/SHZ/AHK
volkswagen,Volkswagen Touran,schwarz,11/2016,2016,24950,140,190,Automatik,Diesel,4.7,122.0,77500.0,2.0 TDI Highline*PANO*LED*NAVI*AHK*R-KAM*
volkswagen,Volkswagen Golf,schwarz,02/2016,2016,11988,63,86,Schaltgetriebe,Benzin,4.9,113.0,97806.0,VII 1.2 SHZ PDC KLIMAAUTOMATIK PORT NAVI
volkswagen,Volkswagen Golf,schwarz,08/2016,2016,17400,162,220,Schaltgetriebe,Benzin,6.0,139.0,104000.0,VII Lim. GTI Navi  - Anlieferung möglich
volkswagen,Volkswagen Golf Variant,schwarz,07/2016,2016,13500,110,150,Automatik,Diesel,4.5,119.0,184700.0,Highline BMT VII (BA5)
volkswagen,Volkswagen Polo,schwarz,05/2016,2016,17900,66,90,Automatik,Diesel,3.7,97.0,132000.0,V Allstar*PDC*Navi*SHZ*TempoM.*Alu-Felgen*
volkswagen,Volkswagen Tiguan,schwarz,03/2016,2016,19100,92,125,Schaltgetriebe,Benzin,6.4,149.0,39719.0,Trend & Fun BMT Neue HU + Garantie
volkswagen,Volkswagen Golf,schwarz,12/2016,2016,39900,135,184,Automatik,Diesel,4.5,122.0,65000.0,Golf 7 2.0 TDI DSG GTD Sport/Sound Paket VOLL
volkswagen,Volkswagen Passat Variant,schwarz,09/2016,2016,15999,110,150,Automatik,Diesel,4.5,119.0,220000.0,Comfortline Navi PDC AHK E6
volkswagen,Volkswagen T6 California,schwarz,02/2016,2016,13500,150,204,Automatik,Diesel,6.4,168.0,100000.0,"Beach Markise 2,0 DSG 7 SITZER-KAM"
volkswagen,Volkswagen Passat Variant,schwarz,07/2016,2016,19200,140,190,Automatik,Diesel,4.6,119.0,100185.0,2.0 TDI SCR DSG (BlueM. Tech) Highline
volkswagen,Volkswagen T6 Multivan,schwarz,06/2016,2016,42797,110,150,Automatik,Diesel,5.9,153.0,91536.0,"Comfortline 20"" Alu Leder el. Türen"
volkswagen,Volkswagen Touran,schwarz,01/2016,2016,19700,110,150,Schaltgetriebe,Diesel,4.5,118.0,138000.0,HIGHLINE/PANO/AHK/KAM
volkswagen,Volkswagen Golf,schwarz,10/2016,2016,14980,92,125,Schaltgetriebe,Benzin,5.2,120.0,94100.0,VII Lim. Allstar BMT+LED Osram+Navi+PDC+SHZ
volkswagen,Volkswagen T6 Multivan,schwarz,12/2016,2016,23980,75,102,Schaltgetriebe,Diesel,6.0,159.0,175400.0,2.0 TDI Trendline Klima Tempomat
volkswagen,Volkswagen Passat,schwarz,11/2016,2016,15950,110,150,Schaltgetriebe,Benzin,4.9,115.0,109349.0,Lim.Comfortline BMT/Start-Stopp*Klimax3*SHZ*PDC
volkswagen,Volkswagen CC,schwarz,07/2016,2016,25000,135,184,Schaltgetriebe,Diesel,4.9,127.0,67000.0,2.0 TDI BlueMotion Technology Dynamic Black
volkswagen,Volkswagen Passat Alltrack,schwarz,06/2016,2016,19980,140,190,Automatik,Diesel,5.1,135.0,165500.0,Passat Variant Alltrack BMT/Start-Stopp 4Motion
volkswagen,Volkswagen Golf,schwarz,01/2016,2016,11990,110,150,Automatik,Diesel,4.5,119.0,168829.0,VII Variant Lounge BMT
volkswagen,Volkswagen Golf,schwarz,04/2016,2016,10999,135,184,Schaltgetriebe,Diesel,4.4,115.0,286700.0,VII Variant GTD *LEDER*NAVI*XENON*
volkswagen,Volkswagen Touran,schwarz,08/2016,2016,19900,110,150,Automatik,Benzin,5.4,125.0,113787.0,"Comfortline, DSG, Leder, Navi"
volkswagen,Volkswagen Polo,schwarz,10/2016,2016,11770,66,90,Schaltgetriebe,Diesel,3.4,88.0,99980.0,1.4 TDI ALLSTAR BMT SHZ|PDC|Allwetter
volkswagen,Volkswagen Tiguan,schwarz,02/2016,2016,13499,92,125,Schaltgetriebe,Benzin,6.4,149.0,101000.0,Trend
volkswagen,Volkswagen Tiguan,schwarz,09/2016,2016,24990,110,150,Automatik,Benzin,6.1,140.0,46478.0,1.4 TSI DSG LED Navi Sitzheizung
volkswagen,Volkswagen Touareg,schwarz,04/2016,2016,34990,193,262,Automatik,Diesel,6.6,174.0,150700.0,R-Line Sport Austria V6 TDI BMT 4Motion Aut.
volkswagen,Volkswagen Golf,schwarz,11/2016,2016,17990,92,125,Automatik,Benzin,5.0,116.0,63966.0,VII 1.4 TSI BMT Allstar NAVI+MP3+STANDH.
volkswagen,Volkswagen Golf,schwarz,02/2016,2016,14749,81,110,Schaltgetriebe,Diesel,3.8,99.0,76200.0,Lounge BMT VII | Touchscr.| Perleffekt| TÜV Neu
volkswagen,Volkswagen Tiguan,schwarz,11/2016,2016,29900,140,190,Automatik,Diesel,5.7,149.0,116000.0,2.0 TDI DSG 4M R-LINE PANO NAVI LED VIRTU
volkswagen,Volkswagen Caddy,silber,06/2016,2016,37950,110,150,Automatik,Diesel,5.0,132.0,24000.0,2.0 TDI DSG Behindertengerecht-Rampe
volkswagen,Volkswagen Golf,silber,12/2016,2016,14690,63,86,Schaltgetriebe,Benzin,4.9,114.0,81091.0,Sportsvan VII Lounge BMT/Schwenkbare  AHK
volkswagen,Volkswagen Polo,silber,11/2016,2016,11490,66,90,Schaltgetriebe,Benzin,4.7,107.0,97220.0,"Comfortline,1.Hand,5-Türig,66Kw/90Ps"
volkswagen,Volkswagen Tiguan,silber,04/2016,2016,26800,132,179,Automatik,Benzin,7.4,170.0,21000.0,Highline BMT/LED/Head-upD./ 4Motion
volkswagen,Volkswagen Golf Sportsvan,silber,08/2016,2016,16750,92,125,Schaltgetriebe,Benzin,5.4,125.0,52132.0,ALLSTAR 125PS ACC AHK NAV SHZ M&S
volkswagen,Volkswagen Golf,silber,01/2016,2016,8000,81,110,Schaltgetriebe,Diesel,3.9,101.0,224861.0,Sportsvan VII Trendline BMT/Start-Stopp
volkswagen,Volkswagen Passat,silber,12/2016,2016,16500,110,150,Schaltgetriebe,Benzin,4.9,115.0,45000.0,Lim. Comfortline | 2. Hand | Garantie
volkswagen,Volkswagen Golf Variant,silber,08/2016,2016,14990,92,125,Schaltgetriebe,Benzin,5.3,123.0,84894.0,"Allstar,  Standheizung, neue HU/AU, Kurvenlicht"
volkswagen,Volkswagen Golf,silber,06/2016,2016,14379,110,150,Schaltgetriebe,Benzin,5.2,119.0,112284.0,"VII Comfortline 1.4 TSI R-LINE ""EXTERIEUR"" AHK NA"
volkswagen,Volkswagen Golf,silber,12/2016,2016,14200,81,110,Automatik,Diesel,4.0,104.0,87000.0,VII Variant Allstar BMT Automatik ACC
volkswagen,Volkswagen Touran,silber,11/2016,2016,18299,110,150,Automatik,Benzin,5.4,125.0,89800.0,Comfortline Scheckheft unfallfrei DSG PDC 1.Hd
volkswagen,Volkswagen Golf Variant,silber,11/2016,2016,14999,110,150,Schaltgetriebe,Diesel,4.3,110.0,86000.0,"Golf Variant Allstar NAVI, PDC, SHZ, KLIMAAUTO"
volkswagen,Volkswagen Golf Sportsvan,silber,04/2016,2016,14990,81,110,Schaltgetriebe,Diesel,3.9,0.0,75405.0,Golf VII Sportsvan 1.6 TDI Lounge BI-XENON NAVI SH
volkswagen,Volkswagen Passat Variant,silber,12/2016,2016,15850,140,190,Schaltgetriebe,Diesel,4.2,109.0,160000.0,"Highline 2,0 BMT Leder"
volkswagen,Volkswagen Passat,silber,08/2016,2016,11800,88,120,Schaltgetriebe,Diesel,4.0,105.0,189000.0,Lim. Comfortline BMT/Start-Stopp
volkswagen,Volkswagen Golf,silber,11/2016,2016,17889,92,125,Automatik,Benzin,5.1,118.0,65600.0,VII 1.4 TSI Highline Xenon GRA Standheizung Navi
volkswagen,Volkswagen T6 Multivan,silber,12/2016,2016,42989,150,204,Automatik,Diesel,6.6,172.0,138000.0,PanAmericana 4Motion/Navi/Leder/EGSD
volkswagen,Volkswagen Golf Variant,silber,08/2016,2016,14560,110,150,Schaltgetriebe,Diesel,4.3,110.0,127782.0,VII Variant Comfortline 2.0 TDI NAVI/GRA/ALS/BI-X
volkswagen,Volkswagen Touran,silber,11/2016,2016,24890,140,190,Automatik,Diesel,4.7,122.0,88600.0,2.0 TDI DSG Highline 7Sitze|LED|DAB|ACC|P
volkswagen,Volkswagen Golf,silber,04/2016,2016,15900,110,150,Automatik,Benzin,5.0,116.0,74500.0,VII ALLSTAR/DSG/ BMT 1.Hand/AHK/SHZ/NAVI
volkswagen,Volkswagen Tiguan,silber,06/2016,2016,24900,140,190,Automatik,Diesel,5.7,149.0,99800.0,Highline BMT | 4Motion| DSG | AHK | LED
volkswagen,Volkswagen Polo,silber,01/2016,2016,20900,66,90,Schaltgetriebe,Diesel,3.6,93.0,214000.0,V Comfortline BMT/TÜV 04/25|2.Hand|Tempom
volkswagen,Volkswagen Tiguan,silber,07/2016,2016,17450,132,179,Automatik,Benzin,7.3,166.0,108000.0,2.0 TSI 4Motion (BlueMotion Technology) DSG Highli
volkswagen,Volkswagen Golf,silber,06/2016,2016,16999,81,110,Schaltgetriebe,Benzin,4.9,114.0,6984.0,"VII ""ALLSTAR"" 1.2 TSI | Navi Xenon RFK"
volkswagen,Volkswagen CC,silber,02/2016,2016,11300,135,184,Schaltgetriebe,Diesel,5.1,135.0,110200.0,R-Line TEMPOMAT/XENON/LEDER/NAVI/SHZ/PDC
volkswagen,Volkswagen T6 Transporter,silber,06/2016,2016,19990,132,179,Automatik,Diesel,7.3,192.0,123498.0,T6 2.0 TDI BLUEMOTION TRANSPORTER LANGVERSION
volkswagen,Volkswagen Passat Variant,silber,03/2016,2016,22850,132,179,Automatik,Benzin,5.8,130.0,115000.0,Comfortline BMT Start-Stopp Navi
volkswagen,Volkswagen Golf,silber,04/2016,2016,13850,81,110,Schaltgetriebe,Benzin,4.9,114.0,72600.0,"Allstar BMT VII 1,2 4 ZYLINDER! NAVI! TOP ZUSTAND!"
volkswagen,Volkswagen Passat,silber,04/2016,2016,28000,140,190,Automatik,Diesel,4.5,118.0,260000.0,Highline BMT *LED NAVI AHK LEDER ACC DCC*
volkswagen,Volkswagen Golf,silber,08/2016,2016,12200,135,184,Automatik,Diesel,4.5,119.0,170600.0,VII Lim. GTD BMT/DSG/Navigation
volkswagen,Volkswagen Tiguan,silber,05/2016,2016,18300,132,179,Automatik,Benzin,7.4,170.0,59102.0,"2.0 TSI BMT Highline 4M DSG AHK,LED,el. Heckklapp"
volkswagen,Volkswagen Passat,silber,03/2016,2016,14899,140,190,Schaltgetriebe,Diesel,4.1,106.0,245120.0,2.0 TDI Lim. Comfortline BMT-NAVI-LED-ACC
volkswagen,Volkswagen Passat Variant,silber,01/2016,2016,15490,110,150,Automatik,Diesel,4.5,119.0,114000.0,BMT/Start-Stopp*1.HAND*DSG*PDC*
volkswagen,Volkswagen T6 Transporter,silber,01/2016,2016,23299,110,150,Schaltgetriebe,Diesel,6.0,159.0,120000.0,Kasten-Kombi Kombi 9 Sitzer
volkswagen,Volkswagen Golf,silber,04/2016,2016,15980,81,110,Schaltgetriebe,Benzin,4.9,114.0,38900.0,1.2 TSI Allstar Navi PDC vo+hi SHZG AAC GJR
volkswagen,Volkswagen Passat Variant,silber,08/2016,2016,15950,110,150,Schaltgetriebe,Diesel,4.1,107.0,102000.0,Comfortline BMT/Start-Stopp
volkswagen,Volkswagen Sharan,silber,07/2016,2016,23400,135,184,Automatik,Diesel,5.3,138.0,102000.0,2.0 TDI DSG BlueMotion Technology Allstar
volkswagen,Volkswagen Golf,silber,10/2016,2016,8600,81,110,Schaltgetriebe,Diesel,3.5,92.0,185000.0,VII Variant 1.6 TDI BlueMotion
volkswagen,Volkswagen Golf Sportsvan,silber,10/2016,2016,16900,92,125,Schaltgetriebe,Benzin,5.4,125.0,53660.0,1.4 TSI Ganzjahresreifen AHK PDC
volkswagen,Volkswagen Golf Sportsvan,silber,06/2016,2016,14990,92,125,Schaltgetriebe,Benzin,5.4,125.0,73340.0,"1. Hand, Sitzheizung, Klimaautomatik, Bi-Xenon"
volkswagen,Volkswagen Golf Sportsvan,silber,04/2016,2016,13330,81,110,Schaltgetriebe,Benzin,5.1,117.0,96800.0,1.2 TSI Comf. BMT PDC|Scheckheft
volkswagen,Volkswagen Passat Variant,silber,02/2016,2016,21888,176,239,Automatik,Diesel,5.5,145.0,132100.0,Passat *4Motion*Panorama*Volleder*360°Kamera
volkswagen,Volkswagen Golf Variant,silber,05/2016,2016,14490,110,150,Schaltgetriebe,Diesel,4.3,110.0,90700.0,2.0 TDI BlueMotion Technology Comfortline
volkswagen,Volkswagen Golf,silber,06/2016,2016,16490,92,125,Schaltgetriebe,Benzin,5.4,125.0,42000.0,"Sportsvan ALLSTAR,ACC,SH,NAVI,EPH,XENON"
volkswagen,Volkswagen Touran,silber,01/2016,2016,13850,110,150,Automatik,Diesel,4.7,124.0,152238.0,Comfortline BMT/Start-Stopp
volkswagen,Volkswagen Passat,silber,01/2016,2016,14898,110,150,Automatik,Diesel,4.5,119.0,114000.0,Variant BMT/Start-Stopp*1.HAND*DSG*PDC*
volkswagen,Volkswagen Touran,silber,09/2016,2016,19990,110,150,Schaltgetriebe,Diesel,4.4,119.0,105000.0,Touran 2.0 TDI BlueMotion Highline Pano Standh.
volkswagen,Volkswagen Golf,silber,12/2016,2016,19900,110,150,Automatik,Benzin,5.1,118.0,75400.0,1.4 TSI DSG Highline R-Line*Standhzg.*PanoDach TOP
volkswagen,Volkswagen Golf Sportsvan,silber,08/2016,2016,15985,92,125,Schaltgetriebe,Benzin,5.4,125.0,52132.0,ALLSTAR 125PS ACC NAV SHZ TEL M&S
volkswagen,Volkswagen Golf,silber,02/2016,2016,14750,110,150,Schaltgetriebe,Benzin,5.2,119.0,68000.0,VII Lim. Lounge BMT NAVI SHZ PDC
volkswagen,Volkswagen Golf Sportsvan,silber,09/2016,2016,17900,92,125,Automatik,Benzin,5.2,121.0,58000.0,VII Allstar Bi-Xenon LED FrontAss
volkswagen,Volkswagen T6 Multivan,silber,09/2016,2016,38500,110,150,Automatik,Diesel,6.4,160.0,132000.0,Multivan DSG Kurz Comfortline
volkswagen,Volkswagen Golf Sportsvan,silber,06/2016,2016,14450,92,125,Schaltgetriebe,Benzin,5.4,125.0,65156.0,VII 1.4TSI KLIMA PDCvo&hi AHK E-FENSTER Comfortlin
volkswagen,Volkswagen Polo,silber,09/2016,2016,8880,66,90,Schaltgetriebe,Diesel,3.6,88.0,166000.0,"V 1,4 TDI BMT Allstar Sitzheiz. PDC AUX Rad"
volkswagen,Volkswagen Sharan,silber,03/2016,2016,14750,110,150,Automatik,Diesel,5.2,136.0,230000.0,"2.0 TDI DSG Allstar,Türen elektr,Alu,Navi,s.gepfl."
volkswagen,Volkswagen Beetle,silber,04/2016,2016,21890,162,220,Schaltgetriebe,Benzin,6.5,150.0,61480.0,Exclusive Sport BMT Cabriolet (5C7)-Navi-Leder-1HD
volkswagen,Volkswagen Golf,silber,07/2016,2016,12499,63,86,Schaltgetriebe,Benzin,4.9,113.0,76000.0,"VII Lim. 1.2 TSI Allstar, NAVI, nur 76TKM!"
volkswagen,Volkswagen Golf,silber,12/2016,2016,13390,110,150,Schaltgetriebe,Benzin,5.2,119.0,110000.0,VII Lim Allstar/ISOFIX/Navi/App/Tempomat/E6
volkswagen,Volkswagen T6 Kombi,silber,12/2016,2016,28990,75,102,Schaltgetriebe,Diesel,5.7,151.0,71500.0,"KR 2,0 TDI EcoProfi*8Sitzer*Bluetooth*"
volkswagen,Volkswagen Passat Variant,silber,07/2016,2016,12950,140,190,Schaltgetriebe,Diesel,4.2,109.0,197217.0,/ Business-Paket Prem.BMT/Assist
volkswagen,Volkswagen Golf,silber,07/2016,2016,14980,110,150,Schaltgetriebe,Diesel,4.3,112.0,97900.0,VII Variant Allstar BMT
volkswagen,Volkswagen Golf GTE,silber,03/2016,2016,22340,110,150,Automatik,Hybrid,1.5,35.0,85100.0,VII GTE 1.4TSI DSG AHK Standh ACC Navi Sitz
volkswagen,Volkswagen Golf Variant,silber,05/2016,2016,15450,92,125,Schaltgetriebe,Benzin,5.3,123.0,83000.0,"Golf Variant 1.4 TSI BMT Lounge + Navi, Winterp."
volkswagen,Volkswagen Passat Variant,silber,04/2016,2016,19799,140,190,Automatik,Diesel,4.6,119.0,144895.0,Highline BMT 2.0 TDI DSG~LED~ACC
volkswagen,Volkswagen Tiguan,silber,06/2016,2016,23499,110,150,Automatik,Diesel,5.7,149.0,58300.0,Highline*4Motion*1 Hand*58300KM*
volkswagen,Volkswagen Golf,silber,07/2016,2016,9900,63,86,Schaltgetriebe,Benzin,4.9,113.0,126000.0,1.2 TSI BlueMotion Technology Trendline
volkswagen,Volkswagen Golf,silber,06/2016,2016,12900,81,110,Schaltgetriebe,Diesel,3.9,102.0,96000.0,"Variant Trendline BMT 81 kW (110 PS), Schalt. 5..."
volkswagen,Volkswagen Tiguan,silber,10/2016,2016,24990,132,179,Automatik,Benzin,7.4,170.0,103000.0,"2.0 TSI R Line Aut Navi ACC LED AHK 19""LM"
volkswagen,Volkswagen Golf,silber,06/2016,2016,9950,81,110,Schaltgetriebe,Autogas (CNG),3.6,98.0,279000.0,1.4 TGI BlueMotion Comfortline*Navi*PDC*Top
volkswagen,Volkswagen Golf,silber,04/2016,2016,8900,81,110,Schaltgetriebe,Diesel,3.9,102.0,209000.0,VII Variant Allstar/Alu/Navi/2.Hand/Euro6
volkswagen,Volkswagen T6 California,silber,01/2016,2016,44900,110,150,Schaltgetriebe,Diesel,6.4,158.0,100000.0,CAMPER *150PS *AUFSTELLDACH *MULTIVAN *EURO-6
volkswagen,Volkswagen Golf Sportsvan,silber,09/2016,2016,17490,92,125,Automatik,Benzin,5.3,122.0,72500.0,1.4 TSI DSG Allstar AHK GAR SHZ P
